accuracy,loss,val_accuracy,val_loss
0.3198261260986328,1.5975990295410156,0.3347245454788208,1.5767877101898193
0.3249097466468811,1.5849028825759888,0.3347245454788208,1.5785670280456543
0.3295513093471527,1.5803810358047485,0.3326377272605896,1.577939748764038
0.3275620639324188,1.5753059387207031,0.32095158100128174,1.4835866689682007
0.6806896328926086,0.79288649559021,0.8626878261566162,0.42007383704185486
0.9157887101173401,0.2420390099287033,0.9244574308395386,0.17644686996936798
0.9522581696510315,0.12076811492443085,0.933639407157898,0.18417246639728546
0.9626464247703552,0.09779495000839233,0.9261268973350525,0.2097844034433365
0.974287211894989,0.06607931107282639,0.9227879643440247,0.21899202466011047
