accuracy,loss,val_accuracy,val_loss
0.49016430974006653,1.2852267026901245,0.7090985178947449,0.8487269878387451
0.8658365607261658,0.40683409571647644,0.8831385374069214,0.3247736394405365
0.9364915490150452,0.1856888085603714,0.9073455929756165,0.2603836953639984
0.9596257209777832,0.11666396260261536,0.9106844663619995,0.2652222216129303
0.9710454344749451,0.08546533435583115,0.9240400791168213,0.24526455998420715
0.9823915362358093,0.052827976644039154,0.9198664426803589,0.2979627549648285
0.9820231199264526,0.054080769419670105,0.9265442490577698,0.26593565940856934
0.9813600778579712,0.05300801992416382,0.9186143279075623,0.3009295165538788
